reduced_formula,group_size,target_mean,target_std,target_min,target_max,n_unique_elements_mean
TiReN2O,2,0.65,0.04242640687119289,0.62,0.68,4.0
TiReN3,2,1.46,0.5939696961966998,1.04,1.88,3.0
TiReNO2,2,0.98,0.31112698372208086,0.76,1.2,4.0
TiReNOF,2,1.09,0.014142135623730963,1.08,1.1,5.0
TiReO2F,2,1.38,0.16970562748477147,1.26,1.5,4.0
TiReO3,2,1.1,0.25455844122715704,0.92,1.28,3.0
TiReSO2,2,1.0899999999999999,0.07071067811865474,1.04,1.14,4.0
TiRhN2O,2,1.1,0.3676955262170048,0.84,1.36,4.0
TiRhN3,2,1.3,0.05656854249492385,1.26,1.34,3.0
TiRhNO2,2,1.12,0.33941125496954283,0.88,1.36,4.0
TiRhNOF,2,1.1,0.6505382386916237,0.64,1.56,5.0
TiRhO2F,2,1.05,0.6929646455628166,0.56,1.54,4.0
TiRhO3,2,1.06,0.36769552621700474,0.8,1.32,3.0
TiRhSO2,2,1.16,0.42426406871192845,0.86,1.46,4.0
TiRuN2O,2,1.24,0.6505382386916236,0.78,1.7,4.0
TiRuN3,2,1.22,0.1131370849898477,1.14,1.3,3.0
TiRuNO2,2,1.1099999999999999,0.2121320343559642,0.96,1.26,4.0
TiRuNOF,2,0.95,0.3535533905932738,0.7,1.2,5.0
TiRuO2F,2,1.15,0.4101219330881975,0.86,1.44,4.0
TiRuO3,2,1.2999999999999998,0.48083261120685217,0.96,1.64,3.0
TiRuSO2,2,1.14,0.4525483399593904,0.82,1.46,4.0
TiSbN2O,2,0.8900000000000001,0.29698484809835,0.68,1.1,4.0
TiSbN3,2,1.52,0.36769552621700474,1.26,1.78,3.0
TiSbNO2,2,0.95,0.7778174593052023,0.4,1.5,4.0
TiSbNOF,2,1.1400000000000001,0.622253967444162,0.7,1.58,5.0
TiSbO2F,2,0.97,0.4384062043356594,0.66,1.28,4.0
TiSbO3,2,0.99,0.6363961030678927,0.54,1.44,3.0
TiSbSO2,2,1.04,0.5939696961966999,0.62,1.46,4.0
TiSiN2O,2,1.03,0.07071067811865482,0.98,1.08,4.0
TiSiN3,2,1.56,0.6222539674441617,1.12,2.0,3.0
TiSiNO2,2,0.94,0.05656854249492373,0.9,0.98,4.0
TiSiNOF,2,1.06,0.11313708498984747,0.98,1.14,5.0
TiSiO2F,2,1.01,0.24041630560342608,0.84,1.18,4.0
TiSiO3,2,0.69,0.0989949493661167,0.62,0.76,3.0
TiSiSO2,2,1.02,0.16970562748477128,0.9,1.14,4.0
TiSnN2O,2,0.94,0.28284271247461895,0.74,1.14,4.0
TiSnN3,2,1.28,0.25455844122715704,1.1,1.46,3.0
TiSnNO2,2,1.0,0.7353910524340095,0.48,1.52,4.0
TiSnNOF,2,0.8799999999999999,0.7353910524340094,0.36,1.4,5.0
TiSnO2F,2,0.85,0.7495331880577404,0.32,1.38,4.0
TiSnO3,2,0.67,0.8061017305526642,0.1,1.24,3.0
TiSnSO2,2,0.88,0.5656854249492381,0.48,1.28,4.0
TiTeN2O,2,1.2999999999999998,0.820243866176395,0.72,1.88,4.0
TiTeN3,2,1.71,0.2969848480983499,1.5,1.92,3.0
TiTeNO2,2,1.29,0.7778174593052023,0.74,1.84,4.0
TiTeNOF,2,1.21,0.7778174593052023,0.66,1.76,5.0
TiTeO2F,2,1.22,0.7071067811865476,0.72,1.72,4.0
TiTeO3,2,1.25,0.6363961030678927,0.8,1.7,3.0
TiTeSO2,2,1.19,0.5232590180780453,0.82,1.56,4.0
TiTlN2O,2,1.96,1.0748023074035524,1.2,2.72,4.0
TiTlN3,2,2.2,1.0182337649086286,1.48,2.92,3.0
TiTlNO2,2,1.58,1.1879393923933999,0.74,2.42,4.0
TiTlNOF,2,1.13,1.1455129855222068,0.32,1.94,5.0
TiTlO2F,2,0.77,1.2020815280171309,-0.08,1.62,4.0
TiTlO3,2,0.9299999999999999,0.7495331880577404,0.4,1.46,3.0
TiTlSO2,2,1.05,0.6646803743153548,0.58,1.52,4.0
TiVN2O,2,0.53,0.04242640687119289,0.5,0.56,4.0
TiVN3,2,1.31,0.12727922061357844,1.22,1.4,3.0
TiVNO2,2,0.95,0.09899494936611662,0.88,1.02,4.0
TiVNOF,2,1.0,0.28284271247461895,0.8,1.2,5.0
TiVO2F,2,0.75,0.24041630560342622,0.58,0.92,4.0
TiVO3,2,0.47,0.4101219330881976,0.18,0.76,3.0
TiVSO2,2,0.7,0.14142135623730953,0.6,0.8,4.0
TiWN2O,2,0.54,0.11313708498984756,0.46,0.62,4.0
TiWN3,2,1.02,0.028284271247461926,1.0,1.04,3.0
TiWNO2,2,0.76,0.11313708498984755,0.68,0.84,4.0
TiWNOF,2,1.24,0.05656854249492385,1.2,1.28,5.0
TiWO2F,2,1.31,0.07071067811865482,1.26,1.36,4.0
TiWO3,2,1.15,0.09899494936611666,1.08,1.22,3.0
TiWSO2,2,1.02,0.0,1.02,1.02,4.0
TiZnN2O,2,1.4300000000000002,0.15556349186104035,1.32,1.54,4.0
TiZnN3,2,1.6600000000000001,0.11313708498984763,1.58,1.74,3.0
TiZnNO2,2,1.32,0.5939696961966999,0.9,1.74,4.0
TiZnNOF,2,1.04,0.7636753236814714,0.5,1.58,5.0
TiZnO2F,2,0.6599999999999999,0.42426406871192845,0.36,0.96,4.0
TiZnO3,2,0.66,0.5656854249492381,0.26,1.06,3.0
TiZnSO2,2,1.27,0.8626702730475879,0.66,1.88,4.0
TlAgN2O,2,2.31,0.1838477631085022,2.18,2.44,4.0
TlAgN3,2,2.54,0.14142135623730964,2.44,2.64,3.0
TlAgNO2,2,1.98,0.08485281374238578,1.92,2.04,4.0
TlAgNOF,2,1.4,0.028284271247461926,1.38,1.42,5.0
TlAgO2F,2,1.11,0.014142135623730963,1.1,1.12,4.0
TlAgO3,2,1.7200000000000002,0.14142135623730956,1.62,1.82,3.0
TlAgSO2,2,1.42,0.2545584412271571,1.24,1.6,4.0
TlAsN2O,2,1.73,0.3252691193458118,1.5,1.96,4.0
TlAsN3,2,2.35,0.7495331880577404,1.82,2.88,3.0
TlAsNO2,2,1.6700000000000002,0.7778174593052023,1.12,2.22,4.0
TlAsNOF,2,1.31,0.6363961030678927,0.86,1.76,5.0
TlAsO2F,2,0.94,0.6788225099390857,0.46,1.42,4.0
TlAsO3,2,1.14,0.36769552621700463,0.88,1.4,3.0
TlAsSO2,2,1.11,0.3535533905932738,0.86,1.36,4.0
TlAuN2O,2,2.37,0.4101219330881976,2.08,2.66,4.0
TlAuN3,2,2.62,0.31112698372208103,2.4,2.84,3.0
TlAuNO2,2,2.07,0.2969848480983497,1.86,2.28,4.0
TlAuNOF,2,1.5499999999999998,0.1838477631085023,1.42,1.68,5.0
TlAuO2F,2,1.2799999999999998,0.1414213562373094,1.18,1.38,4.0
TlAuO3,2,1.84,0.33941125496954283,1.6,2.08,3.0
TlAuSO2,2,1.4300000000000002,0.1838477631085023,1.3,1.56,4.0
TlBN2O,2,2.85,1.0889444430272832,2.08,3.62,4.0
TlBN3,2,3.1399999999999997,0.9899494936611662,2.44,3.84,3.0
TlBNO2,2,2.54,1.103086578651014,1.76,3.32,4.0
TlBNOF,2,2.19,1.0040916292848974,1.48,2.9,5.0
TlBO2F,2,1.8900000000000001,0.9475230867899737,1.22,2.56,4.0
TlBO3,2,2.2800000000000002,1.1596551211459378,1.46,3.1,3.0
TlBSO2,2,1.77,0.608111831820431,1.34,2.2,4.0
TlBiN2O,2,1.6400000000000001,0.08485281374238571,1.58,1.7,4.0
TlBiN3,2,2.21,0.21213203435596414,2.06,2.36,3.0
TlBiNO2,2,1.4500000000000002,0.2404163056034263,1.28,1.62,4.0
TlBiNOF,2,1.17,0.2969848480983499,0.96,1.38,5.0
TlBiO2F,2,0.79,0.3818376618407357,0.52,1.06,4.0
TlBiO3,2,0.9299999999999999,0.04242640687119277,0.9,0.96,3.0
TlBiSO2,2,1.16,0.3394112549695428,0.92,1.4,4.0
TlCdN2O,2,2.2199999999999998,0.14142135623730948,2.12,2.32,4.0
TlCdN3,2,2.42,0.14142135623730964,2.32,2.52,3.0
TlCdNO2,2,1.75,0.04242640687119289,1.72,1.78,4.0
TlCdNOF,2,1.3900000000000001,0.1272792206135786,1.3,1.48,5.0
TlCdO2F,2,0.99,0.014142135623730963,0.98,1.0,4.0
TlCdO3,2,1.48,0.05656854249492385,1.44,1.52,3.0
TlCdSO2,2,1.16,0.028284271247461926,1.14,1.18,4.0
TlCoN2O,2,2.14,0.8202438661763952,1.56,2.72,4.0
TlCoN3,2,2.38,0.9050966799187808,1.74,3.02,3.0
TlCoNO2,2,1.7999999999999998,0.7919595949289332,1.24,2.36,4.0
TlCoNOF,2,1.45,0.6646803743153546,0.98,1.92,5.0
TlCoO2F,2,1.07,0.5798275605729689,0.66,1.48,4.0
TlCoO3,2,1.28,0.36769552621700474,1.02,1.54,3.0
TlCoSO2,2,1.2200000000000002,0.1979898987322334,1.08,1.36,4.0
TlCrN2O,2,1.49,0.4949747468305834,1.14,1.84,4.0
TlCrN3,2,2.08,0.9899494936611662,1.38,2.78,3.0
TlCrNO2,2,1.3599999999999999,0.9050966799187808,0.72,2.0,4.0
TlCrNOF,2,1.27,0.7778174593052023,0.72,1.82,5.0
TlCrO2F,2,0.8,0.7353910524340095,0.28,1.32,4.0
TlCrO3,2,0.77,0.4949747468305834,0.42,1.12,3.0
TlCrSO2,2,0.8700000000000001,0.32526911934581193,0.64,1.1,4.0
TlCuN2O,2,2.04,0.14142135623730964,1.94,2.14,4.0
TlCuN3,2,2.51,0.4949747468305829,2.16,2.86,3.0
TlCuNO2,2,1.94,0.4242640687119287,1.64,2.24,4.0
TlCuNOF,2,1.43,0.3535533905932738,1.18,1.68,5.0
TlCuO2F,2,1.07,0.3252691193458119,0.84,1.3,4.0
TlCuO3,2,1.6800000000000002,0.4525483399593904,1.36,2.0,3.0
TlCuSO2,2,1.2999999999999998,0.1414213562373094,1.2,1.4,4.0
TlFeN2O,2,2.02,0.876812408671319,1.4,2.64,4.0
TlFeN3,2,2.29,0.9475230867899735,1.62,2.96,3.0
TlFeNO2,2,1.62,0.8202438661763952,1.04,2.2,4.0
TlFeNOF,2,1.38,0.7071067811865475,0.88,1.88,5.0
TlFeO2F,2,1.25,1.0606601717798212,0.5,2.0,4.0
TlFeO3,2,1.31,0.7778174593052023,0.76,1.86,3.0
TlFeSO2,2,1.04,0.25455844122715715,0.86,1.22,4.0
TlGaN2O,2,2.0,0.5091168824543141,1.64,2.36,4.0
TlGaN3,2,2.25,0.4949747468305834,1.9,2.6,3.0
TlGaNO2,2,1.58,0.5374011537017761,1.2,1.96,4.0
TlGaNOF,2,1.24,0.4808326112068523,0.9,1.58,5.0
TlGaO2F,2,0.83,0.5232590180780451,0.46,1.2,4.0
TlGaO3,2,1.06,0.311126983722081,0.84,1.28,3.0
TlGaSO2,2,1.0899999999999999,0.1838477631085023,0.96,1.22,4.0
TlGeN2O,2,1.66,0.33941125496954283,1.42,1.9,4.0
TlGeN3,2,2.18,0.6505382386916237,1.72,2.64,3.0
TlGeNO2,2,1.46,0.6788225099390857,0.98,1.94,4.0
TlGeNOF,2,1.1800000000000002,0.5374011537017761,0.8,1.56,5.0
TlGeO2F,2,0.77,0.4949747468305834,0.42,1.12,4.0
TlGeO3,2,0.96,0.4525483399593905,0.64,1.28,3.0
TlGeSO2,2,1.04,0.33941125496954283,0.8,1.28,4.0
TlHgN2O,2,2.1799999999999997,0.11313708498984723,2.1,2.26,4.0
TlHgN3,2,2.5300000000000002,0.12727922061357883,2.44,2.62,3.0
TlHgNO2,2,1.95,0.04242640687119289,1.92,1.98,4.0
TlHgNOF,2,1.43,0.04242640687119289,1.4,1.46,5.0
TlHgO2F,2,1.05,0.04242640687119289,1.02,1.08,4.0
TlHgO3,2,1.7,0.0,1.7,1.7,3.0
TlHgSO2,2,1.3599999999999999,0.3111269837220811,1.14,1.58,4.0
TlInN2O,2,1.98,0.3111269837220811,1.76,2.2,4.0
TlInN3,2,2.25,0.3535533905932738,2.0,2.5,3.0
TlInNO2,2,1.54,0.28284271247461895,1.34,1.74,4.0
TlInNOF,2,1.18,0.33941125496954283,0.94,1.42,5.0
TlInO2F,2,0.73,0.3535533905932738,0.48,0.98,4.0
TlInO3,2,1.2,0.25455844122715704,1.02,1.38,3.0
TlInSO2,2,1.03,0.07071067811865482,0.98,1.08,4.0
TlIrN2O,2,1.72,0.36769552621700474,1.46,1.98,4.0
TlIrN3,2,2.52,1.2445079348883235,1.64,3.4,3.0
TlIrNO2,2,2.07,1.2020815280171306,1.22,2.92,4.0
TlIrNOF,2,1.72,0.9899494936611665,1.02,2.42,5.0
TlIrO2F,2,1.49,0.862670273047588,0.88,2.1,4.0
TlIrO3,2,1.48,0.5091168824543143,1.12,1.84,3.0
TlIrSO2,2,1.28,0.25455844122715704,1.1,1.46,4.0
TlMoN2O,2,1.35,0.7778174593052023,0.8,1.9,4.0
TlMoN3,2,1.98,1.2445079348883235,1.1,2.86,3.0
TlMoNO2,2,1.38,1.3010764773832473,0.46,2.3,4.0
TlMoNOF,2,1.23,1.0606601717798212,0.48,1.98,5.0
TlMoO2F,2,0.9,0.9899494936611666,0.2,1.6,4.0
TlMoO3,2,0.7999999999999999,0.8202438661763951,0.22,1.38,3.0
TlMoSO2,2,1.01,0.6363961030678927,0.56,1.46,4.0
TlNiN2O,2,2.21,0.7495331880577406,1.68,2.74,4.0
TlNiN3,2,2.45,0.8061017305526641,1.88,3.02,3.0
TlNiNO2,2,1.9,0.7353910524340095,1.38,2.42,4.0
TlNiNOF,2,1.49,0.5798275605729689,1.08,1.9,5.0
TlNiO2F,2,1.17,0.5798275605729691,0.76,1.58,4.0
TlNiO3,2,1.3599999999999999,0.3111269837220811,1.14,1.58,3.0
TlNiSO2,2,1.21,0.1272792206135786,1.12,1.3,4.0
TlOsN2O,2,1.6099999999999999,0.608111831820431,1.18,2.04,4.0
TlOsN3,2,2.43,1.5697770542341356,1.32,3.54,3.0
TlOsNO2,2,1.94,1.3576450198781713,0.98,2.9,4.0
TlOsNOF,2,1.65,1.0889444430272832,0.88,2.42,5.0
TlOsO2F,2,1.42,0.9333809511662428,0.76,2.08,4.0
TlOsO3,2,1.75,1.2020815280171309,0.9,2.6,3.0
TlOsSO2,2,1.3,0.45254833995939053,0.98,1.62,4.0
TlPbN2O,2,1.88,0.02828427124746185,1.86,1.9,4.0
TlPbN3,2,2.23,0.0707106781186545,2.18,2.28,3.0
TlPbNO2,2,1.48,0.05656854249492385,1.44,1.52,4.0
TlPbNOF,2,1.22,0.05656854249492385,1.18,1.26,5.0
TlPbO2F,2,0.74,0.0,0.74,0.74,4.0
TlPbO3,2,1.1099999999999999,0.07071067811865459,1.06,1.16,3.0
TlPbSO2,2,1.25,0.09899494936611673,1.18,1.32,4.0
TlPdN2O,2,2.18,0.45254833995939026,1.86,2.5,4.0
TlPdN3,2,2.49,0.5515432893255071,2.1,2.88,3.0
TlPdNO2,2,1.93,0.5515432893255069,1.54,2.32,4.0
TlPdNOF,2,1.44,0.36769552621700474,1.18,1.7,5.0
TlPdO2F,2,1.15,0.29698484809834996,0.94,1.36,4.0
TlPdO3,2,1.69,0.46669047558312127,1.36,2.02,3.0
TlPdSO2,2,1.23,0.014142135623730963,1.22,1.24,4.0
TlPtN2O,2,1.9,0.19798989873223324,1.76,2.04,4.0
TlPtN3,2,2.56,0.8202438661763952,1.98,3.14,3.0
TlPtNO2,2,2.02,0.7636753236814714,1.48,2.56,4.0
TlPtNOF,2,1.6099999999999999,0.5798275605729691,1.2,2.02,5.0
TlPtO2F,2,1.3399999999999999,0.5091168824543143,0.98,1.7,4.0
TlPtO3,2,1.52,0.25455844122715704,1.34,1.7,3.0
TlPtSO2,2,1.32,0.0,1.32,1.32,4.0
TlReN2O,2,1.35,0.862670273047588,0.74,1.96,4.0
TlReN3,2,2.13,1.682914139223983,0.94,3.32,3.0
TlReNO2,2,1.63,1.5980613254815972,0.5,2.76,4.0
TlReNOF,2,1.42,1.2445079348883235,0.54,2.3,5.0
TlReO2F,2,1.18,1.0748023074035522,0.42,1.94,4.0
TlReO3,2,1.44,1.442497833620557,0.42,2.46,3.0
TlReSO2,2,1.21,0.6646803743153546,0.74,1.68,4.0
TlRhN2O,2,1.81,0.268700576850888,1.62,2.0,4.0
TlRhN3,2,2.46,0.9333809511662429,1.8,3.12,3.0
TlRhNO2,2,1.9100000000000001,0.834386001800126,1.32,2.5,4.0
TlRhNOF,2,1.45,0.6363961030678927,1.0,1.9,5.0
TlRhO2F,2,1.15,0.5232590180780451,0.78,1.52,4.0
TlRhO3,2,1.4,0.36769552621700474,1.14,1.66,3.0
TlRhSO2,2,1.2200000000000002,0.16970562748477147,1.1,1.34,4.0
TlRuN2O,2,2.11,1.0606601717798212,1.36,2.86,4.0
TlRuN3,2,2.4000000000000004,1.1879393923933999,1.56,3.24,3.0
TlRuNO2,2,1.79,0.9475230867899735,1.12,2.46,4.0
TlRuNOF,2,1.4,0.7919595949289332,0.84,1.96,5.0
TlRuO2F,2,1.12,0.6788225099390857,0.64,1.6,4.0
TlRuO3,2,1.56,0.8485281374238571,0.96,2.16,3.0
TlRuSO2,2,1.23,0.3252691193458118,1.0,1.46,4.0
TlSbN2O,2,1.54,0.25455844122715704,1.36,1.72,4.0
TlSbN3,2,2.13,0.551543289325507,1.74,2.52,3.0
TlSbNO2,2,1.35,0.6363961030678928,0.9,1.8,4.0
TlSbNOF,2,1.19,0.5232590180780452,0.82,1.56,5.0
TlSbO2F,2,0.8,0.5939696961966999,0.38,1.22,4.0
TlSbO3,2,0.81,0.3535533905932738,0.56,1.06,3.0
TlSbSO2,2,0.94,0.28284271247461895,0.74,1.14,4.0
TlSiN2O,2,1.91,0.6929646455628166,1.42,2.4,4.0
TlSiN3,2,2.42,1.1596551211459383,1.6,3.24,3.0
TlSiNO2,2,1.93,1.2020815280171306,1.08,2.78,4.0
TlSiNOF,2,1.73,0.9475230867899735,1.06,2.4,5.0
TlSiO2F,2,1.42,0.8485281374238571,0.82,2.02,4.0
TlSiO3,2,1.4100000000000001,0.8626702730475879,0.8,2.02,3.0
TlSiSO2,2,1.51,0.6363961030678927,1.06,1.96,4.0
TlSnN2O,2,1.78,0.42426406871192857,1.48,2.08,4.0
TlSnN3,2,2.09,0.41012193308819755,1.8,2.38,3.0
TlSnNO2,2,1.3399999999999999,0.42426406871192834,1.04,1.64,4.0
TlSnNOF,2,1.04,0.39597979746446665,0.76,1.32,5.0
TlSnO2F,2,0.58,0.3959797974644666,0.3,0.86,4.0
TlSnO3,2,0.95,0.4666904755831214,0.62,1.28,3.0
TlSnSO2,2,1.0,0.25455844122715704,0.82,1.18,4.0
TlTeN2O,2,1.65,0.2121320343559642,1.5,1.8,4.0
TlTeN3,2,2.2800000000000002,0.622253967444162,1.84,2.72,3.0
TlTeNO2,2,1.58,0.6788225099390857,1.1,2.06,4.0
TlTeNOF,2,1.27,0.551543289325507,0.88,1.66,5.0
TlTeO2F,2,0.8700000000000001,0.6646803743153546,0.4,1.34,4.0
TlTeO3,2,1.04,0.36769552621700474,0.78,1.3,3.0
TlTeSO2,2,1.04,0.3111269837220809,0.82,1.26,4.0
TlVN2O,2,1.73,1.0606601717798212,0.98,2.48,4.0
TlVN3,2,2.0,1.0748023074035522,1.24,2.76,3.0
TlVNO2,2,1.37,1.0889444430272832,0.6,2.14,4.0
TlVNOF,2,1.4000000000000001,1.1879393923933999,0.56,2.24,5.0
TlVO2F,2,0.8,0.9333809511662428,0.14,1.46,4.0
TlVO3,2,1.0,1.0465180361560904,0.26,1.74,3.0
TlVSO2,2,0.87,0.5232590180780452,0.5,1.24,4.0
TlWN2O,2,1.26,0.9050966799187808,0.62,1.9,4.0
TlWN3,2,2.02,1.5556349186104046,0.92,3.12,3.0
TlWNO2,2,1.45,1.6263455967290592,0.3,2.6,4.0
TlWNOF,2,1.3499999999999999,1.34350288425444,0.4,2.3,5.0
TlWO2F,2,1.09,1.2586500705120545,0.2,1.98,4.0
TlWO3,2,0.8400000000000001,1.0182337649086286,0.12,1.56,3.0
TlWSO2,2,1.1,0.7919595949289331,0.54,1.66,4.0
TlZnN2O,2,2.04,0.028284271247461926,2.02,2.06,4.0
TlZnN3,2,2.52,0.3959797974644663,2.24,2.8,3.0
TlZnNO2,2,1.82,0.33941125496954283,1.58,2.06,4.0
TlZnNOF,2,1.5,0.36769552621700474,1.24,1.76,5.0
TlZnO2F,2,1.06,0.3394112549695429,0.82,1.3,4.0
TlZnO3,2,1.3,0.028284271247461926,1.28,1.32,3.0
TlZnSO2,2,1.19,0.04242640687119289,1.16,1.22,4.0
VAgN2O,2,1.37,0.5515432893255071,0.98,1.76,4.0
VAgN3,2,1.96,0.905096679918781,1.32,2.6,3.0
VAgNO2,2,1.5,0.9616652224137049,0.82,2.18,4.0
VAgNOF,2,1.34,0.9333809511662428,0.68,2.0,5.0
VAgO2F,2,1.03,0.9758073580374355,0.34,1.72,4.0
VAgO3,2,0.95,0.7495331880577404,0.42,1.48,3.0
VAgSO2,2,1.26,0.9899494936611665,0.56,1.96,4.0
VAsN2O,2,0.8200000000000001,0.25455844122715704,0.64,1.0,4.0
VAsN3,2,1.47,0.09899494936611673,1.4,1.54,3.0
VAsNO2,2,1.1099999999999999,0.1838477631085023,0.98,1.24,4.0
VAsNOF,2,1.03,0.09899494936611673,0.96,1.1,5.0
VAsO2F,2,0.81,0.07071067811865478,0.76,0.86,4.0
VAsO3,2,0.76,0.028284271247461926,0.74,0.78,3.0
VAsSO2,2,0.78,0.19798989873223333,0.64,0.92,4.0
VAuN2O,2,1.3599999999999999,0.565685424949238,0.96,1.76,4.0
VAuN3,2,2.04,0.7071067811865476,1.54,2.54,3.0
VAuNO2,2,1.6,0.8202438661763952,1.02,2.18,4.0
VAuNOF,2,1.46,0.876812408671319,0.84,2.08,5.0
VAuO2F,2,1.25,0.8343860018001261,0.66,1.84,4.0
VAuO3,2,1.3399999999999999,0.8485281374238571,0.74,1.94,3.0
VAuSO2,2,1.03,0.4101219330881976,0.74,1.32,4.0
VBN2O,2,1.4,0.16970562748477133,1.28,1.52,4.0
VBN3,2,2.07,0.5515432893255071,1.68,2.46,3.0
VBNO2,2,1.25,0.24041630560342606,1.08,1.42,4.0
VBNOF,2,1.4,0.28284271247461906,1.2,1.6,5.0
VBO2F,2,1.3,0.25455844122715704,1.12,1.48,4.0
VBO3,2,1.05,0.3252691193458119,0.82,1.28,3.0
VBSO2,2,1.2999999999999998,0.11313708498984747,1.22,1.38,4.0
VBiN2O,2,0.96,0.5939696961966998,0.54,1.38,4.0
VBiN3,2,1.64,0.9899494936611665,0.94,2.34,3.0
VBiNO2,2,1.1099999999999999,0.862670273047588,0.5,1.72,4.0
VBiNOF,2,1.26,0.9616652224137048,0.58,1.94,5.0
VBiO2F,2,1.04,0.9050966799187806,0.4,1.68,4.0
VBiO3,2,0.8300000000000001,0.7495331880577404,0.3,1.36,3.0
VBiSO2,2,0.89,0.5515432893255071,0.5,1.28,4.0
VCdN2O,2,1.24,0.565685424949238,0.84,1.64,4.0
VCdN3,2,1.86,1.0465180361560904,1.12,2.6,3.0
VCdNO2,2,1.26,1.1030865786510142,0.48,2.04,4.0
VCdNOF,2,1.1400000000000001,0.9050966799187808,0.5,1.78,5.0
VCdO2F,2,0.79,0.8061017305526643,0.22,1.36,4.0
VCdO3,2,0.96,1.0748023074035522,0.2,1.72,3.0
VCdSO2,2,0.79,0.4101219330881976,0.5,1.08,4.0
VCoN2O,2,0.8500000000000001,0.29698484809835,0.64,1.06,4.0
VCoN3,2,1.48,0.0,1.48,1.48,3.0
VCoNO2,2,0.86,0.4525483399593903,0.54,1.18,4.0
VCoNOF,2,1.08,0.16970562748477133,0.96,1.2,5.0
VCoO2F,2,0.8,0.14142135623730953,0.7,0.9,4.0
VCoO3,2,0.7,0.05656854249492373,0.66,0.74,3.0
VCoSO2,2,0.74,0.25455844122715715,0.56,0.92,4.0
VCrN2O,2,0.7,0.39597979746446665,0.42,0.98,4.0
VCrN3,2,1.16,0.028284271247461926,1.14,1.18,3.0
VCrNO2,2,0.45999999999999996,0.3394112549695428,0.22,0.7,4.0
VCrNOF,2,0.8,0.08485281374238574,0.74,0.86,5.0
VCrO2F,2,0.44,0.11313708498984763,0.36,0.52,4.0
VCrO3,2,0.13,0.12727922061357855,0.04,0.22,3.0
VCrSO2,2,0.5700000000000001,0.2404163056034262,0.4,0.74,4.0
VCuN2O,2,1.1099999999999999,0.43840620433565947,0.8,1.42,4.0
VCuN3,2,1.71,0.4101219330881976,1.42,2.0,3.0
VCuNO2,2,1.11,0.6929646455628166,0.62,1.6,4.0
VCuNOF,2,1.1400000000000001,0.4808326112068524,0.8,1.48,5.0
VCuO2F,2,0.86,0.5091168824543142,0.5,1.22,4.0
VCuO3,2,0.8600000000000001,0.6505382386916237,0.4,1.32,3.0
VCuSO2,2,0.71,0.3252691193458118,0.48,0.94,4.0
VFeN2O,2,0.73,0.2404163056034262,0.56,0.9,4.0
VFeN3,2,1.36,0.0,1.36,1.36,3.0
VFeNO2,2,0.74,0.42426406871192857,0.44,1.04,4.0
VFeNOF,2,0.99,0.1555634918610405,0.88,1.1,5.0
VFeO2F,2,0.73,0.18384776310850237,0.6,0.86,4.0
VFeO3,2,0.65,0.18384776310850237,0.52,0.78,3.0
VFeSO2,2,0.69,0.24041630560342608,0.52,0.86,4.0
VGaN2O,2,0.8600000000000001,0.311126983722081,0.64,1.08,4.0
VGaN3,2,1.5699999999999998,0.46669047558312127,1.24,1.9,3.0
VGaNO2,2,0.8099999999999999,0.551543289325507,0.42,1.2,4.0
VGaNOF,2,0.78,0.31112698372208086,0.56,1.0,5.0
VGaO2F,2,0.41,0.26870057685088805,0.22,0.6,4.0
VGaO3,2,0.49,0.3818376618407357,0.22,0.76,3.0
VGaSO2,2,0.69,0.2404163056034262,0.52,0.86,4.0
VGeN2O,2,0.73,0.18384776310850237,0.6,0.86,4.0
VGeN3,2,1.35,0.24041630560342614,1.18,1.52,3.0
VGeNO2,2,0.6699999999999999,0.38183766184073564,0.4,0.94,4.0
VGeNOF,2,0.81,0.2687005768508881,0.62,1.0,5.0
VGeO2F,2,0.65,0.3252691193458119,0.42,0.88,4.0
VGeO3,2,0.48,0.2262741699796952,0.32,0.64,3.0
VGeSO2,2,0.65,0.26870057685088805,0.46,0.84,4.0
VHgN2O,2,1.4500000000000002,0.551543289325507,1.06,1.84,4.0
VHgN3,2,2.02,0.9899494936611667,1.32,2.72,3.0
VHgNO2,2,1.52,1.0748023074035522,0.76,2.28,4.0
VHgNOF,2,1.5499999999999998,1.2020815280171306,0.7,2.4,5.0
VHgO2F,2,1.27,1.2020815280171309,0.42,2.12,4.0
VHgO3,2,1.23,1.0606601717798212,0.48,1.98,3.0
VHgSO2,2,1.3,1.0182337649086286,0.58,2.02,4.0
VInN2O,2,1.0,0.42426406871192857,0.7,1.3,4.0
VInN3,2,1.7,0.8485281374238568,1.1,2.3,3.0
VInNO2,2,1.02,0.8202438661763952,0.44,1.6,4.0
VInNOF,2,1.08,0.820243866176395,0.5,1.66,5.0
VInO2F,2,0.52,0.5091168824543142,0.16,0.88,4.0
VInO3,2,0.44000000000000006,0.33941125496954283,0.2,0.68,3.0
VInSO2,2,0.66,0.33941125496954283,0.42,0.9,4.0
VIrN2O,2,1.1,0.19798989873223324,0.96,1.24,4.0
VIrN3,2,1.7,0.05656854249492385,1.66,1.74,3.0
VIrNO2,2,1.52,0.028284271247461926,1.5,1.54,4.0
VIrNOF,2,1.43,0.2969848480983499,1.22,1.64,5.0
VIrO2F,2,1.43,0.014142135623730963,1.42,1.44,4.0
VIrO3,2,1.22,0.08485281374238578,1.16,1.28,3.0
