sample_id,split_strategy,metric,nearest_train_sample_id,nearest_train_composition_distance,target
10484,group_element_set,cosine,1863,0.15484574527148354,0.5
10491,group_element_set,cosine,547,0.15484574527148354,3.32
10505,group_element_set,cosine,1149,0.08013378899220025,2.26
10514,group_element_set,cosine,5185,0.08831538832289643,1.54
10515,group_element_set,cosine,535,0.15484574527148354,0.84
10543,group_element_set,cosine,318,0.15484574527148354,2.42
10580,group_element_set,cosine,3299,0.08013378899220025,1.3
10591,group_element_set,cosine,12393,0.08013378899220014,1.52
10594,group_element_set,cosine,9670,0.08831538832289654,0.82
10600,group_element_set,cosine,2974,0.08831538832289643,0.8
10605,group_element_set,cosine,8499,0.08831538832289654,2.26
10610,group_element_set,cosine,9302,0.11808289631180324,1.86
10614,group_element_set,cosine,406,0.15484574527148354,1.3
10618,group_element_set,cosine,7452,0.08831538832289654,3.44
10619,group_element_set,cosine,395,0.15484574527148354,1.16
10627,group_element_set,cosine,4060,0.11808289631180324,1.1
10632,group_element_set,cosine,7951,0.08831538832289643,0.8
10634,group_element_set,cosine,5555,0.08831538832289654,3.68
10639,group_element_set,cosine,549,0.08013378899220025,-0.16
10644,group_element_set,cosine,8834,0.08831538832289654,2.6
10647,group_element_set,cosine,549,0.08013378899220025,1.38
10654,group_element_set,cosine,4060,0.11808289631180324,2.0
10659,group_element_set,cosine,12755,0.08831538832289643,1.6
10660,group_element_set,cosine,13876,0.08831538832289654,2.32
10665,group_element_set,cosine,8061,0.11808289631180324,1.6
10666,group_element_set,cosine,6282,0.08831538832289643,0.18
10667,group_element_set,cosine,2116,0.08831538832289643,1.14
10707,group_element_set,cosine,7541,0.08013378899220014,0.96
10725,group_element_set,cosine,15309,0.11808289631180324,1.2
10729,group_element_set,cosine,4660,0.08831538832289654,2.1
10742,group_element_set,cosine,7838,0.08831538832289643,2.48
10761,group_element_set,cosine,11030,0.08013378899220025,2.82
10780,group_element_set,cosine,8793,0.08831538832289643,1.98
10823,group_element_set,cosine,549,0.08013378899220025,1.48
10826,group_element_set,cosine,9306,0.11808289631180324,2.72
10841,group_element_set,cosine,6148,0.11808289631180324,0.9
10846,group_element_set,cosine,2999,0.08831538832289654,1.02
10851,group_element_set,cosine,6971,0.11808289631180324,1.28
10854,group_element_set,cosine,195,0.08831538832289654,0.3
10866,group_element_set,cosine,9023,0.08013378899220014,4.18
10868,group_element_set,cosine,2941,0.08013378899220025,2.14
10873,group_element_set,cosine,15424,0.08831538832289654,1.22
10894,group_element_set,cosine,13145,0.08831538832289643,1.58
10902,group_element_set,cosine,11278,0.15484574527148354,2.8
10912,group_element_set,cosine,11408,0.08831538832289654,0.22
10925,group_element_set,cosine,6564,0.08831538832289654,1.56
10926,group_element_set,cosine,1894,0.08831538832289654,0.48
10927,group_element_set,cosine,13671,0.08013378899220014,0.28
10956,group_element_set,cosine,689,0.08013378899220025,1.24
10971,group_element_set,cosine,10469,0.08013378899220025,2.1
10977,group_element_set,cosine,4493,0.08831538832289643,1.2
10983,group_element_set,cosine,464,0.15484574527148354,2.3
10987,group_element_set,cosine,2046,0.15484574527148354,1.42
10991,group_element_set,cosine,6689,0.08013378899220025,0.44
10996,group_element_set,cosine,5402,0.11808289631180324,0.64
11031,group_element_set,cosine,7460,0.08013378899220014,0.56
11033,group_element_set,cosine,2280,0.15484574527148354,1.62
11035,group_element_set,cosine,11092,0.08831538832289654,0.94
11037,group_element_set,cosine,6301,0.08831538832289643,1.54
11040,group_element_set,cosine,12214,0.11808289631180324,1.26
11042,group_element_set,cosine,6542,0.11808289631180324,1.04
11044,group_element_set,cosine,4062,0.08831538832289654,1.02
11065,group_element_set,cosine,9765,0.08831538832289643,0.94
11082,group_element_set,cosine,2348,0.15484574527148354,1.22
11095,group_element_set,cosine,13671,0.08013378899220025,0.1
11102,group_element_set,cosine,15092,0.08831538832289643,0.4
11107,group_element_set,cosine,13351,0.11808289631180324,0.48
11109,group_element_set,cosine,7050,0.08013378899220025,1.64
11113,group_element_set,cosine,522,0.08831538832289654,1.2
11115,group_element_set,cosine,10741,0.15484574527148354,1.14
11148,group_element_set,cosine,12024,0.08013378899220025,1.36
11163,group_element_set,cosine,8248,0.08013378899220025,2.8
11190,group_element_set,cosine,11030,0.08013378899220025,1.64
11196,group_element_set,cosine,2148,0.15484574527148354,1.04
11201,group_element_set,cosine,3539,0.08831538832289654,1.54
11212,group_element_set,cosine,17553,0.08013378899220025,2.6
11227,group_element_set,cosine,15765,0.15484574527148354,3.36
11230,group_element_set,cosine,4764,0.08831538832289643,0.12
11231,group_element_set,cosine,11489,0.11808289631180324,1.38
11267,group_element_set,cosine,12643,0.15484574527148365,0.78
11268,group_element_set,cosine,4510,0.08013378899220025,-0.04
11274,group_element_set,cosine,4592,0.08831538832289654,1.64
11277,group_element_set,cosine,406,0.15484574527148354,1.2
11285,group_element_set,cosine,1139,0.11808289631180324,1.36
11289,group_element_set,cosine,16512,0.08013378899220025,1.94
11301,group_element_set,cosine,82,0.08831538832289643,1.88
11311,group_element_set,cosine,2926,0.08013378899220025,1.88
11323,group_element_set,cosine,5833,0.11808289631180324,1.5
11326,group_element_set,cosine,365,0.08831538832289654,1.08
11332,group_element_set,cosine,6501,0.08831538832289643,1.46
11334,group_element_set,cosine,1360,0.08831538832289643,1.74
11342,group_element_set,cosine,17634,0.11808289631180324,2.16
11349,group_element_set,cosine,9383,0.08831538832289643,2.2
11362,group_element_set,cosine,7089,0.08013378899220025,1.92
11368,group_element_set,cosine,2311,0.11808289631180324,0.76
11385,group_element_set,cosine,1395,0.08831538832289643,1.54
11387,group_element_set,cosine,15136,0.11808289631180324,0.66
11390,group_element_set,cosine,5870,0.08831538832289654,1.46
11398,group_element_set,cosine,18214,0.11808289631180324,0.98
11417,group_element_set,cosine,1466,0.15484574527148354,1.66
11418,group_element_set,cosine,16123,0.08831538832289643,1.86
11433,group_element_set,cosine,10557,0.08831538832289643,0.46
11443,group_element_set,cosine,17192,0.08831538832289654,0.48
11451,group_element_set,cosine,8389,0.08013378899220025,1.24
11452,group_element_set,cosine,15789,0.08013378899220025,2.02
11456,group_element_set,cosine,17913,0.08831538832289643,1.04
11458,group_element_set,cosine,1206,0.15484574527148354,0.8
11466,group_element_set,cosine,2570,0.08013378899220025,2.54
11468,group_element_set,cosine,14813,0.08831538832289654,1.88
11472,group_element_set,cosine,5245,0.08831538832289654,2.96
11482,group_element_set,cosine,689,0.08013378899220025,0.86
11484,group_element_set,cosine,1225,0.15484574527148354,1.52
11487,group_element_set,cosine,2572,0.11808289631180324,1.04
11490,group_element_set,cosine,464,0.15484574527148354,1.62
11500,group_element_set,cosine,13721,0.08831538832289654,0.74
11515,group_element_set,cosine,1258,0.15484574527148354,0.66
11516,group_element_set,cosine,9518,0.08831538832289643,1.34
11519,group_element_set,cosine,4065,0.08831538832289654,1.62
11520,group_element_set,cosine,4886,0.08831538832289654,0.58
11527,group_element_set,cosine,16315,0.08831538832289654,2.8
11529,group_element_set,cosine,650,0.08013378899220025,2.7
11538,group_element_set,cosine,9051,0.08013378899220025,0.46
11540,group_element_set,cosine,3902,0.08013378899220014,2.1
11589,group_element_set,cosine,464,0.15484574527148354,1.06
11592,group_element_set,cosine,7050,0.08013378899220025,1.14
11593,group_element_set,cosine,9217,0.08831538832289643,1.42
11601,group_element_set,cosine,9667,0.08013378899220025,0.52
11614,group_element_set,cosine,561,0.08831538832289643,1.2
11621,group_element_set,cosine,12755,0.08831538832289643,1.02
11624,group_element_set,cosine,11307,0.15484574527148354,1.44
11628,group_element_set,cosine,2116,0.08831538832289643,1.5
11634,group_element_set,cosine,11221,0.11808289631180324,0.96
11639,group_element_set,cosine,1587,0.08831538832289654,1.0
11649,group_element_set,cosine,17017,0.08831538832289654,1.2
11659,group_element_set,cosine,464,0.15484574527148354,2.4
11661,group_element_set,cosine,12576,0.08831538832289654,1.66
11665,group_element_set,cosine,535,0.15484574527148354,1.5
11669,group_element_set,cosine,6579,0.08831538832289643,1.2
11696,group_element_set,cosine,306,0.08831538832289654,2.64
11697,group_element_set,cosine,9385,0.08831538832289643,2.12
11699,group_element_set,cosine,1741,0.15484574527148354,1.3
11712,group_element_set,cosine,12214,0.11808289631180324,1.46
11714,group_element_set,cosine,6557,0.08013378899220025,0.68
11725,group_element_set,cosine,12214,0.11808289631180324,0.8
11753,group_element_set,cosine,5398,0.08831538832289654,1.04
11760,group_element_set,cosine,101,0.08013378899220014,1.14
11769,group_element_set,cosine,13351,0.11808289631180324,1.74
11780,group_element_set,cosine,5321,0.08831538832289643,1.22
11786,group_element_set,cosine,1527,0.15484574527148354,1.1
11792,group_element_set,cosine,16356,0.11808289631180324,3.62
11793,group_element_set,cosine,3154,0.08831538832289643,1.12
11795,group_element_set,cosine,6971,0.11808289631180324,1.64
11806,group_element_set,cosine,3814,0.08013378899220014,1.68
11821,group_element_set,cosine,13231,0.08831538832289654,1.1
11824,group_element_set,cosine,3583,0.08013378899220014,1.12
11826,group_element_set,cosine,6618,0.08831538832289643,0.48
11827,group_element_set,cosine,1258,0.15484574527148354,2.36
11828,group_element_set,cosine,149,0.08831538832289643,1.78
11876,group_element_set,cosine,3664,0.08831538832289643,1.48
11877,group_element_set,cosine,101,0.08013378899220014,3.02
11910,group_element_set,cosine,4510,0.08013378899220025,0.6
11919,group_element_set,cosine,4838,0.15484574527148354,1.36
11921,group_element_set,cosine,3814,0.08013378899220025,1.22
11953,group_element_set,cosine,13911,0.08013378899220025,1.02
11956,group_element_set,cosine,10367,0.08013378899220025,1.58
11971,group_element_set,cosine,17227,0.15484574527148354,2.6
11979,group_element_set,cosine,8233,0.08831538832289654,1.96
12011,group_element_set,cosine,9435,0.15484574527148354,1.4
12021,group_element_set,cosine,628,0.15484574527148354,1.2
12028,group_element_set,cosine,5672,0.08831538832289654,0.8
12042,group_element_set,cosine,1281,0.15484574527148354,1.28
12044,group_element_set,cosine,7507,0.08013378899220025,3.0
12063,group_element_set,cosine,70,0.15484574527148354,0.72
12065,group_element_set,cosine,8787,0.08013378899220025,0.84
12093,group_element_set,cosine,1625,0.08013378899220025,2.08
12118,group_element_set,cosine,6408,0.08831538832289654,1.18
12120,group_element_set,cosine,1621,0.08831538832289654,0.84
12121,group_element_set,cosine,650,0.08013378899220025,1.8
12130,group_element_set,cosine,18,0.08831538832289654,1.08
12136,group_element_set,cosine,15789,0.08013378899220025,1.9
12149,group_element_set,cosine,5360,0.08831538832289643,1.26
12153,group_element_set,cosine,13912,0.08831538832289654,1.06
12162,group_element_set,cosine,10992,0.08831538832289654,1.88
12166,group_element_set,cosine,7507,0.08013378899220025,5.16
12168,group_element_set,cosine,657,0.11808289631180324,1.4
12173,group_element_set,cosine,5431,0.08013378899220025,2.62
12178,group_element_set,cosine,16356,0.11808289631180324,1.46
12191,group_element_set,cosine,3248,0.08831538832289654,0.68
12203,group_element_set,cosine,8120,0.08831538832289643,-0.02
12208,group_element_set,cosine,2686,0.15484574527148354,0.44
12216,group_element_set,cosine,8461,0.08831538832289643,1.48
12217,group_element_set,cosine,6148,0.11808289631180324,-0.02
12225,group_element_set,cosine,1943,0.15484574527148354,1.68
12264,group_element_set,cosine,11081,0.08013378899220025,1.86
12273,group_element_set,cosine,6203,0.08831538832289654,0.52
12276,group_element_set,cosine,11720,0.08013378899220025,1.18
12279,group_element_set,cosine,971,0.11808289631180324,1.48
12310,group_element_set,cosine,5185,0.08831538832289643,3.04
12317,group_element_set,cosine,2762,0.11808289631180324,0.76
12367,group_element_set,cosine,12222,0.08013378899220025,1.42
12398,group_element_set,cosine,535,0.15484574527148354,1.24
12406,group_element_set,cosine,7050,0.08013378899220025,1.66
12412,group_element_set,cosine,148,0.08831538832289654,1.72
12415,group_element_set,cosine,7657,0.08831538832289654,0.82
12420,group_element_set,cosine,2857,0.08831538832289643,1.1
12452,group_element_set,cosine,464,0.15484574527148354,1.5
12454,group_element_set,cosine,1230,0.15484574527148354,0.76
12474,group_element_set,cosine,14462,0.08013378899220025,2.26
12476,group_element_set,cosine,18097,0.08013378899220025,1.34
12482,group_element_set,cosine,5088,0.08831538832289643,0.96
12491,group_element_set,cosine,385,0.08831538832289654,0.44
12493,group_element_set,cosine,6963,0.11808289631180324,1.98
12509,group_element_set,cosine,12023,0.08831538832289643,1.42
12521,group_element_set,cosine,7520,0.08831538832289654,1.92
12551,group_element_set,cosine,6971,0.11808289631180324,1.18
12554,group_element_set,cosine,2247,0.08013378899220025,0.46
12562,group_element_set,cosine,3785,0.08831538832289643,1.8
12583,group_element_set,cosine,2613,0.15484574527148354,1.38
12600,group_element_set,cosine,503,0.15484574527148354,1.0
12638,group_element_set,cosine,14451,0.08831538832289654,2.92
12646,group_element_set,cosine,6063,0.08831538832289643,0.78
12662,group_element_set,cosine,695,0.11808289631180324,1.6
12663,group_element_set,cosine,4750,0.08831538832289654,3.32
12667,group_element_set,cosine,7045,0.11808289631180324,2.14
12685,group_element_set,cosine,7259,0.08013378899220014,1.5
12687,group_element_set,cosine,689,0.08013378899220025,0.86
12702,group_element_set,cosine,15337,0.08831538832289654,0.52
12717,group_element_set,cosine,610,0.15484574527148354,0.74
12724,group_element_set,cosine,988,0.08831538832289654,1.52
12729,group_element_set,cosine,16219,0.08013378899220025,3.2
12734,group_element_set,cosine,101,0.08013378899220025,4.42
12736,group_element_set,cosine,9023,0.08013378899220025,1.68
12737,group_element_set,cosine,12080,0.08013378899220025,1.6
12754,group_element_set,cosine,16026,0.08831538832289654,2.84
12756,group_element_set,cosine,6901,0.08831538832289643,2.02
12760,group_element_set,cosine,16512,0.08013378899220025,1.72
12789,group_element_set,cosine,15765,0.15484574527148354,1.28
12791,group_element_set,cosine,5088,0.08831538832289643,1.44
12798,group_element_set,cosine,6926,0.08831538832289643,1.58
12809,group_element_set,cosine,6790,0.08831538832289643,1.26
12815,group_element_set,cosine,2537,0.08831538832289654,1.68
12817,group_element_set,cosine,2132,0.08831538832289643,0.86
12821,group_element_set,cosine,10583,0.08831538832289654,0.8
12837,group_element_set,cosine,11208,0.08831538832289654,1.06
12847,group_element_set,cosine,2128,0.08831538832289643,2.6
12851,group_element_set,cosine,14462,0.08013378899220025,0.42
12852,group_element_set,cosine,15424,0.08831538832289654,0.82
12858,group_element_set,cosine,3816,0.08831538832289654,4.32
12862,group_element_set,cosine,7089,0.08013378899220025,1.86
12863,group_element_set,cosine,4380,0.15484574527148354,1.26
12891,group_element_set,cosine,11081,0.08013378899220025,2.14
12917,group_element_set,cosine,2977,0.15484574527148354,2.42
12946,group_element_set,cosine,18052,0.08831538832289643,1.14
12957,group_element_set,cosine,2148,0.15484574527148354,1.28
12967,group_element_set,cosine,1423,0.08831538832289654,1.8
12977,group_element_set,cosine,12969,0.08831538832289643,1.58
12994,group_element_set,cosine,3774,0.08831538832289643,1.16
12998,group_element_set,cosine,2857,0.08831538832289643,1.32
13011,group_element_set,cosine,4253,0.08831538832289654,1.14
13020,group_element_set,cosine,16512,0.07549967295795157,1.14
13032,group_element_set,cosine,5048,0.08831538832289654,0.78
13035,group_element_set,cosine,9745,0.08831538832289654,0.72
13043,group_element_set,cosine,5728,0.15484574527148354,1.52
13044,group_element_set,cosine,8323,0.08831538832289643,1.74
13056,group_element_set,cosine,6148,0.11808289631180324,1.5
13059,group_element_set,cosine,17912,0.08013378899220025,0.74
13073,group_element_set,cosine,1625,0.08013378899220025,0.92
13085,group_element_set,cosine,7007,0.08831538832289643,1.46
13090,group_element_set,cosine,9348,0.08831538832289654,1.56
13108,group_element_set,cosine,14294,0.08831538832289643,1.64
13109,group_element_set,cosine,17812,0.08013378899220025,1.14
13113,group_element_set,cosine,11208,0.08831538832289654,1.58
13120,group_element_set,cosine,13648,0.08831538832289643,1.42
13125,group_element_set,cosine,3814,0.08013378899220025,1.18
13139,group_element_set,cosine,3299,0.08013378899220025,1.12
13143,group_element_set,cosine,10367,0.08013378899220025,1.86
13159,group_element_set,cosine,12755,0.08831538832289643,1.5
13163,group_element_set,cosine,2236,0.11808289631180324,0.42
13179,group_element_set,cosine,1792,0.15484574527148354,1.62
13194,group_element_set,cosine,535,0.15484574527148354,1.76
13203,group_element_set,cosine,801,0.08831538832289643,0.94
13206,group_element_set,cosine,5206,0.11808289631180324,0.76
13215,group_element_set,cosine,427,0.08013378899220025,2.28
13216,group_element_set,cosine,4060,0.11808289631180324,1.52
13234,group_element_set,cosine,4182,0.08831538832289654,1.34
13236,group_element_set,cosine,6337,0.08831538832289654,0.72
13240,group_element_set,cosine,4060,0.11808289631180324,1.84
13242,group_element_set,cosine,3831,0.15484574527148354,1.2
13243,group_element_set,cosine,2432,0.08831538832289643,1.96
13246,group_element_set,cosine,1139,0.11808289631180324,1.6
13262,group_element_set,cosine,4797,0.08013378899220025,4.0
13280,group_element_set,cosine,18022,0.11808289631180324,2.24
13311,group_element_set,cosine,1863,0.15484574527148354,0.48
13326,group_element_set,cosine,4023,0.08831538832289643,1.46
13337,group_element_set,cosine,140,0.08831538832289643,0.1
13338,group_element_set,cosine,4523,0.08831538832289654,2.92
13344,group_element_set,cosine,549,0.08013378899220025,1.2
13350,group_element_set,cosine,14677,0.08831538832289643,2.06
13354,group_element_set,cosine,2999,0.08831538832289654,1.42
13358,group_element_set,cosine,16721,0.08013378899220014,1.94
13361,group_element_set,cosine,7716,0.08831538832289654,2.74
13363,group_element_set,cosine,9921,0.08013378899220025,1.68
13391,group_element_set,cosine,1206,0.15484574527148354,1.44
13395,group_element_set,cosine,8864,0.08831538832289643,1.54
13413,group_element_set,cosine,5338,0.08831538832289643,2.0
13436,group_element_set,cosine,9281,0.08831538832289643,1.36
13480,group_element_set,cosine,1267,0.15484574527148354,1.18
13485,group_element_set,cosine,1812,0.08831538832289654,1.32
13487,group_element_set,cosine,689,0.08013378899220025,1.52
13493,group_element_set,cosine,7800,0.08831538832289654,1.1
13499,group_element_set,cosine,3902,0.08013378899220014,1.42
13500,group_element_set,cosine,18097,0.08013378899220025,1.5
13503,group_element_set,cosine,4084,0.08831538832289654,0.32
13510,group_element_set,cosine,6929,0.15484574527148365,1.32
13519,group_element_set,cosine,10042,0.08831538832289643,0.68
13537,group_element_set,cosine,10176,0.11808289631180324,1.36
13544,group_element_set,cosine,1323,0.08831538832289643,1.42
13549,group_element_set,cosine,4510,0.08013378899220025,0.44
13561,group_element_set,cosine,15745,0.08013378899220025,0.2
13588,group_element_set,cosine,11448,0.07549967295795157,1.8
13589,group_element_set,cosine,6064,0.08831538832289654,1.24
13592,group_element_set,cosine,3011,0.08831538832289643,0.42
13593,group_element_set,cosine,5895,0.08831538832289654,0.7
13596,group_element_set,cosine,1910,0.08831538832289654,1.14
13609,group_element_set,cosine,1527,0.15484574527148354,3.66
13621,group_element_set,cosine,2926,0.08013378899220025,2.22
13644,group_element_set,cosine,9650,0.08831538832289643,1.48
13661,group_element_set,cosine,7120,0.08831538832289654,1.92
13670,group_element_set,cosine,149,0.08831538832289643,1.58
13674,group_element_set,cosine,14535,0.08831538832289654,1.58
13685,group_element_set,cosine,12546,0.08831538832289654,0.1
13686,group_element_set,cosine,9920,0.11808289631180324,1.08
13693,group_element_set,cosine,14486,0.08013378899220014,0.52
13696,group_element_set,cosine,5933,0.08831538832289654,2.12
13707,group_element_set,cosine,7148,0.08831538832289654,1.74
13710,group_element_set,cosine,7050,0.08013378899220025,1.34
13711,group_element_set,cosine,1267,0.15484574527148354,1.08
13713,group_element_set,cosine,650,0.08013378899220025,3.94
13714,group_element_set,cosine,12944,0.08831538832289643,2.18
13728,group_element_set,cosine,1204,0.08831538832289654,1.1
13752,group_element_set,cosine,11038,0.08013378899220014,1.92
13761,group_element_set,cosine,12223,0.08831538832289643,1.8
13768,group_element_set,cosine,1183,0.15484574527148354,1.88
13770,group_element_set,cosine,13671,0.08013378899220014,1.58
13780,group_element_set,cosine,1625,0.08013378899220025,1.04
13783,group_element_set,cosine,689,0.08013378899220025,1.42
13798,group_element_set,cosine,9526,0.08831538832289643,0.58
13814,group_element_set,cosine,14486,0.08013378899220025,0.36
13824,group_element_set,cosine,3203,0.11808289631180324,2.8
13829,group_element_set,cosine,17812,0.08013378899220025,1.52
13838,group_element_set,cosine,6636,0.08013378899220014,1.32
13839,group_element_set,cosine,8248,0.08013378899220025,2.14
13846,group_element_set,cosine,5141,0.08831538832289643,1.74
13848,group_element_set,cosine,16721,0.08013378899220025,1.78
13861,group_element_set,cosine,4608,0.11808289631180324,1.42
13865,group_element_set,cosine,4299,0.08013378899220025,1.3
13870,group_element_set,cosine,7050,0.08013378899220025,1.34
13880,group_element_set,cosine,12596,0.11808289631180324,1.0
13881,group_element_set,cosine,5833,0.11808289631180324,1.56
13893,group_element_set,cosine,8844,0.08831538832289654,1.56
13896,group_element_set,cosine,8436,0.08831538832289643,0.36
13903,group_element_set,cosine,6557,0.08013378899220025,1.56
13909,group_element_set,cosine,5870,0.08831538832289654,0.44
13920,group_element_set,cosine,6501,0.08831538832289643,1.56
13928,group_element_set,cosine,3722,0.15484574527148354,1.06
13930,group_element_set,cosine,2686,0.15484574527148354,1.94
13933,group_element_set,cosine,12546,0.08831538832289654,0.84
13934,group_element_set,cosine,1869,0.11808289631180324,1.4
13936,group_element_set,cosine,11702,0.08831538832289654,1.16
13941,group_element_set,cosine,3878,0.15484574527148354,1.0
13945,group_element_set,cosine,5933,0.08831538832289654,1.74
13952,group_element_set,cosine,222,0.11808289631180324,1.3
13955,group_element_set,cosine,15272,0.11808289631180324,1.9
13961,group_element_set,cosine,10738,0.11808289631180324,0.96
13962,group_element_set,cosine,82,0.08831538832289643,1.76
13969,group_element_set,cosine,8100,0.11808289631180324,1.94
13970,group_element_set,cosine,9444,0.08831538832289654,1.94
13980,group_element_set,cosine,8864,0.08831538832289643,0.42
13988,group_element_set,cosine,6301,0.08831538832289643,1.78
13996,group_element_set,cosine,11790,0.08831538832289654,0.78
14000,group_element_set,cosine,549,0.08013378899220025,0.64
14005,group_element_set,cosine,7827,0.08831538832289654,1.34
14009,group_element_set,cosine,9305,0.07549967295795157,0.5
14010,group_element_set,cosine,12755,0.08831538832289643,1.24
14016,group_element_set,cosine,4182,0.08831538832289654,1.26
14017,group_element_set,cosine,8248,0.08013378899220025,2.3
14018,group_element_set,cosine,2476,0.15484574527148354,1.14
14020,group_element_set,cosine,9217,0.08831538832289643,1.06
14028,group_element_set,cosine,1606,0.15484574527148354,2.42
14030,group_element_set,cosine,16420,0.11808289631180324,1.64
14034,group_element_set,cosine,3878,0.15484574527148354,1.52
14062,group_element_set,cosine,17506,0.11808289631180324,0.12
14079,group_element_set,cosine,2268,0.08831538832289643,0.94
14086,group_element_set,cosine,3212,0.08831538832289654,0.34
14092,group_element_set,cosine,9051,0.08013378899220014,0.42
14104,group_element_set,cosine,1262,0.08831538832289643,1.5
14114,group_element_set,cosine,3011,0.08831538832289643,2.52
14130,group_element_set,cosine,3203,0.11808289631180324,1.14
14132,group_element_set,cosine,6148,0.11808289631180324,0.7
14135,group_element_set,cosine,9158,0.11808289631180324,0.6
14153,group_element_set,cosine,13369,0.08831538832289654,0.82
14155,group_element_set,cosine,5508,0.15484574527148354,1.9
14166,group_element_set,cosine,15309,0.11808289631180324,1.7
14169,group_element_set,cosine,5431,0.08013378899220025,0.76
14171,group_element_set,cosine,549,0.08013378899220025,0.58
14174,group_element_set,cosine,427,0.08013378899220025,1.46
14179,group_element_set,cosine,3878,0.15484574527148354,1.06
14201,group_element_set,cosine,1149,0.08013378899220025,1.98
14205,group_element_set,cosine,821,0.15484574527148354,1.34
14206,group_element_set,cosine,3154,0.08831538832289643,1.6
14229,group_element_set,cosine,1019,0.08831538832289654,1.18
14241,group_element_set,cosine,5048,0.08831538832289654,0.92
14255,group_element_set,cosine,15981,0.08013378899220025,1.82
14269,group_element_set,cosine,14677,0.08831538832289643,1.8
14292,group_element_set,cosine,14535,0.08831538832289654,1.36
14298,group_element_set,cosine,5728,0.15484574527148354,1.26
14305,group_element_set,cosine,1038,0.15484574527148354,1.32
14318,group_element_set,cosine,12222,0.08013378899220025,0.28
14320,group_element_set,cosine,67,0.08831538832289654,1.42
14340,group_element_set,cosine,1943,0.15484574527148354,1.5
14343,group_element_set,cosine,5515,0.08831538832289654,0.82
14346,group_element_set,cosine,2686,0.15484574527148354,1.06
14350,group_element_set,cosine,3327,0.08831538832289654,0.06
14351,group_element_set,cosine,9023,0.08013378899220025,4.26
14376,group_element_set,cosine,13807,0.11808289631180324,1.74
14392,group_element_set,cosine,1621,0.08831538832289654,1.94
14395,group_element_set,cosine,9306,0.11808289631180324,0.9
14397,group_element_set,cosine,7693,0.08831538832289654,1.44
14402,group_element_set,cosine,657,0.11808289631180324,0.88
14413,group_element_set,cosine,5431,0.08013378899220025,2.74
14417,group_element_set,cosine,6542,0.11808289631180324,1.32
14418,group_element_set,cosine,10467,0.11808289631180324,0.78
14425,group_element_set,cosine,8834,0.08831538832289654,0.66
14433,group_element_set,cosine,6971,0.11808289631180324,1.54
14440,group_element_set,cosine,3918,0.08831538832289654,2.6
14441,group_element_set,cosine,4490,0.08831538832289643,1.56
14448,group_element_set,cosine,12241,0.08831538832289643,0.68
14459,group_element_set,cosine,3814,0.08013378899220014,1.68
14483,group_element_set,cosine,1552,0.08831538832289654,2.52
14492,group_element_set,cosine,3388,0.08831538832289643,1.04
14495,group_element_set,cosine,9876,0.08831538832289643,2.06
14517,group_element_set,cosine,2220,0.15484574527148354,1.22
14524,group_element_set,cosine,8825,0.08831538832289643,2.08
14534,group_element_set,cosine,5483,0.15484574527148354,1.14
14552,group_element_set,cosine,5498,0.15484574527148354,0.72
14553,group_element_set,cosine,16006,0.08013378899220025,2.82
14561,group_element_set,cosine,4124,0.08831538832289654,1.46
14563,group_element_set,cosine,8266,0.08831538832289643,1.54
14565,group_element_set,cosine,9306,0.11808289631180324,0.88
14567,group_element_set,cosine,5333,0.08831538832289643,1.72
14568,group_element_set,cosine,1019,0.08831538832289654,0.98
14569,group_element_set,cosine,6636,0.08013378899220014,2.72
14571,group_element_set,cosine,1311,0.08831538832289643,1.54
14581,group_element_set,cosine,1359,0.08831538832289654,1.78
14621,group_element_set,cosine,650,0.08013378899220025,1.74
14646,group_element_set,cosine,8461,0.08831538832289643,0.58
14654,group_element_set,cosine,5374,0.08831538832289643,0.68
14665,group_element_set,cosine,3244,0.08831538832289654,2.8
14700,group_element_set,cosine,14462,0.08013378899220025,0.44
14710,group_element_set,cosine,8924,0.08831538832289643,0.78
14714,group_element_set,cosine,1638,0.08831538832289654,1.2
14724,group_element_set,cosine,11038,0.08013378899220025,1.54
14726,group_element_set,cosine,9416,0.11808289631180324,0.52
14732,group_element_set,cosine,7452,0.08831538832289654,0.82
14734,group_element_set,cosine,11886,0.08831538832289643,1.34
14749,group_element_set,cosine,4124,0.08831538832289654,1.88
14757,group_element_set,cosine,1070,0.15484574527148354,1.26
14777,group_element_set,cosine,2029,0.08831538832289643,0.86
14779,group_element_set,cosine,101,0.08013378899220014,1.42
14780,group_element_set,cosine,7089,0.08013378899220025,1.6
14788,group_element_set,cosine,14486,0.08013378899220025,0.58
14793,group_element_set,cosine,3065,0.08831538832289654,0.94
14812,group_element_set,cosine,9158,0.11808289631180324,0.88
14816,group_element_set,cosine,14486,0.08013378899220014,1.12
14847,group_element_set,cosine,5206,0.11111111111111116,0.7
14849,group_element_set,cosine,5958,0.11808289631180324,3.9
14852,group_element_set,cosine,2642,0.08831538832289643,1.16
14869,group_element_set,cosine,8270,0.08831538832289643,1.06
14887,group_element_set,cosine,1625,0.08013378899220025,1.34
14901,group_element_set,cosine,2348,0.15484574527148354,1.4
14905,group_element_set,cosine,10741,0.15484574527148354,1.38
14908,group_element_set,cosine,8061,0.11808289631180324,1.14
14918,group_element_set,cosine,715,0.08831538832289654,2.3
