sample_id,target,target_bin_10,target_bin_5
15598,1.28,middle_80,middle_90
15599,0.84,middle_80,middle_90
15600,1.56,middle_80,middle_90
15601,2.54,high_10,middle_90
15602,1.86,middle_80,middle_90
15603,2.12,middle_80,middle_90
15604,0.92,middle_80,middle_90
15605,1.3,middle_80,middle_90
15606,1.04,middle_80,middle_90
15607,0.92,middle_80,middle_90
15608,-0.14,low_10,low_5
15609,1.88,middle_80,middle_90
15610,1.5,middle_80,middle_90
15611,3.16,high_10,high_5
15612,1.04,middle_80,middle_90
15613,2.86,high_10,middle_90
15614,1.22,middle_80,middle_90
15615,1.58,middle_80,middle_90
15616,0.54,low_10,middle_90
15617,1.1,middle_80,middle_90
15618,0.78,middle_80,middle_90
15619,3.22,high_10,high_5
15620,0.72,middle_80,middle_90
15621,3.3,high_10,high_5
15622,1.28,middle_80,middle_90
15623,2.82,high_10,middle_90
15624,0.98,middle_80,middle_90
15625,1.24,middle_80,middle_90
15626,1.62,middle_80,middle_90
15627,1.94,middle_80,middle_90
15628,0.76,middle_80,middle_90
15629,1.26,middle_80,middle_90
15630,2.72,high_10,middle_90
15631,1.6,middle_80,middle_90
15632,2.24,middle_80,middle_90
15633,1.28,middle_80,middle_90
15634,1.52,middle_80,middle_90
15635,0.98,middle_80,middle_90
15636,1.12,middle_80,middle_90
15637,0.5,low_10,middle_90
15638,3.04,high_10,high_5
15639,1.38,middle_80,middle_90
15640,1.32,middle_80,middle_90
15641,2.1,middle_80,middle_90
15642,3.2,high_10,high_5
15643,1.46,middle_80,middle_90
15644,1.66,middle_80,middle_90
15645,1.56,middle_80,middle_90
15646,3.18,high_10,high_5
15647,2.82,high_10,middle_90
15648,1.26,middle_80,middle_90
15649,0.98,middle_80,middle_90
15650,0.1,low_10,low_5
15651,2.0,middle_80,middle_90
15652,1.92,middle_80,middle_90
15653,2.14,middle_80,middle_90
15654,1.92,middle_80,middle_90
15655,1.56,middle_80,middle_90
15656,2.0,middle_80,middle_90
15657,1.28,middle_80,middle_90
15658,1.54,middle_80,middle_90
15659,1.96,middle_80,middle_90
15660,1.06,middle_80,middle_90
15661,1.32,middle_80,middle_90
15662,1.3,middle_80,middle_90
15663,2.1,middle_80,middle_90
15664,2.1,middle_80,middle_90
15665,1.72,middle_80,middle_90
15666,1.74,middle_80,middle_90
15667,3.32,high_10,high_5
15668,0.3,low_10,low_5
15669,1.04,middle_80,middle_90
15670,1.16,middle_80,middle_90
15671,0.38,low_10,low_5
15672,2.66,high_10,middle_90
15673,1.8,middle_80,middle_90
15674,1.3,middle_80,middle_90
15675,0.94,middle_80,middle_90
15676,2.26,middle_80,middle_90
15677,1.36,middle_80,middle_90
15678,2.14,middle_80,middle_90
15679,0.98,middle_80,middle_90
15680,1.5,middle_80,middle_90
15681,2.1,middle_80,middle_90
15682,2.26,middle_80,middle_90
15683,2.32,middle_80,middle_90
15684,0.88,middle_80,middle_90
15685,0.98,middle_80,middle_90
15686,3.0,high_10,high_5
15687,1.68,middle_80,middle_90
15688,1.16,middle_80,middle_90
15689,2.22,middle_80,middle_90
15690,0.5,low_10,middle_90
15691,2.38,middle_80,middle_90
15692,1.9,middle_80,middle_90
15693,1.3,middle_80,middle_90
15694,0.9,middle_80,middle_90
15695,1.92,middle_80,middle_90
15696,1.4,middle_80,middle_90
15697,0.9,middle_80,middle_90
15698,0.68,middle_80,middle_90
15699,1.38,middle_80,middle_90
15700,0.94,middle_80,middle_90
15701,1.02,middle_80,middle_90
15702,1.36,middle_80,middle_90
15703,0.74,middle_80,middle_90
15704,1.66,middle_80,middle_90
15705,1.02,middle_80,middle_90
15706,1.96,middle_80,middle_90
15707,1.3,middle_80,middle_90
15708,0.46,low_10,low_5
15709,1.48,middle_80,middle_90
15710,2.2,middle_80,middle_90
15711,0.96,middle_80,middle_90
15712,2.74,high_10,middle_90
15713,0.4,low_10,low_5
15714,1.52,middle_80,middle_90
15715,2.8,high_10,middle_90
15716,1.28,middle_80,middle_90
15717,1.74,middle_80,middle_90
15718,1.4,middle_80,middle_90
15719,0.9,middle_80,middle_90
15720,0.92,middle_80,middle_90
15721,1.0,middle_80,middle_90
15722,1.56,middle_80,middle_90
15723,1.46,middle_80,middle_90
15724,1.28,middle_80,middle_90
15725,2.28,middle_80,middle_90
15726,2.0,middle_80,middle_90
15727,1.28,middle_80,middle_90
15728,0.64,low_10,middle_90
15729,2.16,middle_80,middle_90
15730,2.46,high_10,middle_90
15731,1.14,middle_80,middle_90
15732,1.22,middle_80,middle_90
15733,1.2,middle_80,middle_90
15734,1.82,middle_80,middle_90
15735,1.48,middle_80,middle_90
15736,1.28,middle_80,middle_90
15737,0.98,middle_80,middle_90
15738,0.92,middle_80,middle_90
15739,2.6,high_10,middle_90
15740,2.9,high_10,high_5
15741,0.7,middle_80,middle_90
15742,1.14,middle_80,middle_90
15743,3.42,high_10,high_5
15744,2.32,middle_80,middle_90
15745,0.44,low_10,low_5
15746,1.88,middle_80,middle_90
15747,1.56,middle_80,middle_90
15748,0.66,middle_80,middle_90
15749,0.88,middle_80,middle_90
15750,1.24,middle_80,middle_90
15751,1.36,middle_80,middle_90
15752,0.98,middle_80,middle_90
15753,1.52,middle_80,middle_90
15754,1.76,middle_80,middle_90
15755,0.78,middle_80,middle_90
15756,0.5,low_10,middle_90
15757,1.4,middle_80,middle_90
15758,1.92,middle_80,middle_90
15759,1.02,middle_80,middle_90
15760,1.14,middle_80,middle_90
15761,0.56,low_10,middle_90
15762,1.12,middle_80,middle_90
15763,2.28,middle_80,middle_90
15764,1.92,middle_80,middle_90
15765,1.54,middle_80,middle_90
15766,0.62,low_10,middle_90
15767,1.18,middle_80,middle_90
15768,0.62,low_10,middle_90
15769,0.94,middle_80,middle_90
15770,3.08,high_10,high_5
15771,1.86,middle_80,middle_90
15772,3.1,high_10,high_5
15773,0.64,low_10,middle_90
15774,1.16,middle_80,middle_90
15775,1.12,middle_80,middle_90
15776,1.26,middle_80,middle_90
15777,1.24,middle_80,middle_90
15778,1.58,middle_80,middle_90
15779,2.04,middle_80,middle_90
15780,1.24,middle_80,middle_90
15781,2.06,middle_80,middle_90
15782,0.84,middle_80,middle_90
15783,0.98,middle_80,middle_90
15784,1.68,middle_80,middle_90
15785,1.94,middle_80,middle_90
15786,2.08,middle_80,middle_90
15787,0.9,middle_80,middle_90
15788,0.8,middle_80,middle_90
15789,1.3,middle_80,middle_90
15790,0.56,low_10,middle_90
15791,1.4,middle_80,middle_90
15792,2.96,high_10,high_5
15793,0.8,middle_80,middle_90
15794,0.9,middle_80,middle_90
15795,1.08,middle_80,middle_90
15796,1.74,middle_80,middle_90
15797,1.68,middle_80,middle_90
15798,2.84,high_10,middle_90
15799,2.0,middle_80,middle_90
15800,0.14,low_10,low_5
15801,1.2,middle_80,middle_90
15802,2.48,high_10,middle_90
15803,1.12,middle_80,middle_90
15804,2.1,middle_80,middle_90
15805,0.9,middle_80,middle_90
15806,1.12,middle_80,middle_90
15807,2.38,middle_80,middle_90
15808,1.48,middle_80,middle_90
15809,1.58,middle_80,middle_90
15810,1.42,middle_80,middle_90
15811,2.2,middle_80,middle_90
15812,1.1,middle_80,middle_90
15813,1.82,middle_80,middle_90
15814,1.54,middle_80,middle_90
15815,1.92,middle_80,middle_90
15816,0.68,middle_80,middle_90
15817,1.58,middle_80,middle_90
15818,0.6,low_10,middle_90
15819,2.74,high_10,middle_90
15820,0.84,middle_80,middle_90
15821,1.44,middle_80,middle_90
15822,1.34,middle_80,middle_90
15823,0.9,middle_80,middle_90
15824,0.98,middle_80,middle_90
15825,2.2,middle_80,middle_90
15826,1.14,middle_80,middle_90
15827,0.4,low_10,low_5
15828,2.74,high_10,middle_90
15829,1.46,middle_80,middle_90
15830,0.68,middle_80,middle_90
15831,1.22,middle_80,middle_90
15832,0.7,middle_80,middle_90
15833,1.98,middle_80,middle_90
15834,1.0,middle_80,middle_90
15835,1.04,middle_80,middle_90
15836,0.48,low_10,middle_90
15837,1.2,middle_80,middle_90
15838,0.22,low_10,low_5
15839,1.16,middle_80,middle_90
15840,1.34,middle_80,middle_90
15841,0.86,middle_80,middle_90
15842,1.86,middle_80,middle_90
15843,0.52,low_10,middle_90
15844,0.52,low_10,middle_90
15845,1.48,middle_80,middle_90
15846,2.74,high_10,middle_90
15847,1.62,middle_80,middle_90
15848,0.26,low_10,low_5
15849,1.7,middle_80,middle_90
15850,1.2,middle_80,middle_90
15851,1.38,middle_80,middle_90
15852,3.34,high_10,high_5
15853,1.48,middle_80,middle_90
15854,1.46,middle_80,middle_90
15855,0.68,middle_80,middle_90
15856,1.2,middle_80,middle_90
15857,1.3,middle_80,middle_90
15858,2.0,middle_80,middle_90
15859,1.64,middle_80,middle_90
15860,2.34,middle_80,middle_90
15861,0.76,middle_80,middle_90
15862,1.96,middle_80,middle_90
15863,1.42,middle_80,middle_90
15864,2.56,high_10,middle_90
15865,1.1,middle_80,middle_90
15866,0.4,low_10,low_5
15867,2.3,middle_80,middle_90
15868,2.96,high_10,high_5
15869,0.42,low_10,low_5
15870,2.24,middle_80,middle_90
15871,1.92,middle_80,middle_90
15872,1.68,middle_80,middle_90
15873,0.66,middle_80,middle_90
15874,1.58,middle_80,middle_90
15875,1.52,middle_80,middle_90
15876,1.38,middle_80,middle_90
15877,1.34,middle_80,middle_90
15878,1.96,middle_80,middle_90
15879,1.44,middle_80,middle_90
15880,1.22,middle_80,middle_90
15881,1.0,middle_80,middle_90
15882,1.36,middle_80,middle_90
15883,0.42,low_10,low_5
15884,1.66,middle_80,middle_90
15885,2.78,high_10,middle_90
15886,1.2,middle_80,middle_90
15887,1.26,middle_80,middle_90
15888,2.92,high_10,high_5
15889,0.88,middle_80,middle_90
15890,1.44,middle_80,middle_90
15891,1.64,middle_80,middle_90
15892,1.42,middle_80,middle_90
15893,1.84,middle_80,middle_90
15894,0.48,low_10,middle_90
15895,0.72,middle_80,middle_90
15896,2.24,middle_80,middle_90
15897,1.4,middle_80,middle_90
15898,1.14,middle_80,middle_90
15899,2.2,middle_80,middle_90
15900,0.96,middle_80,middle_90
15901,1.48,middle_80,middle_90
15902,3.18,high_10,high_5
15903,0.8,middle_80,middle_90
15904,2.34,middle_80,middle_90
15905,2.98,high_10,high_5
15906,0.76,middle_80,middle_90
15907,1.36,middle_80,middle_90
15908,1.78,middle_80,middle_90
15909,-0.1,low_10,low_5
15910,4.48,high_10,high_5
15911,2.38,middle_80,middle_90
15912,0.78,middle_80,middle_90
15913,1.48,middle_80,middle_90
15914,2.24,middle_80,middle_90
15915,2.68,high_10,middle_90
15916,1.36,middle_80,middle_90
15917,2.02,middle_80,middle_90
15918,2.42,middle_80,middle_90
15919,0.58,low_10,middle_90
15920,0.56,low_10,middle_90
15921,1.54,middle_80,middle_90
15922,0.64,low_10,middle_90
15923,2.06,middle_80,middle_90
15924,1.74,middle_80,middle_90
15925,1.36,middle_80,middle_90
15926,1.0,middle_80,middle_90
15927,3.52,high_10,high_5
15928,-0.06,low_10,low_5
15929,1.74,middle_80,middle_90
15930,1.14,middle_80,middle_90
15931,1.94,middle_80,middle_90
15932,1.34,middle_80,middle_90
15933,1.94,middle_80,middle_90
15934,0.24,low_10,low_5
15935,1.44,middle_80,middle_90
15936,1.72,middle_80,middle_90
15937,0.92,middle_80,middle_90
15938,2.3,middle_80,middle_90
15939,1.96,middle_80,middle_90
15940,3.44,high_10,high_5
15941,1.98,middle_80,middle_90
15942,1.86,middle_80,middle_90
15943,-0.18,low_10,low_5
15944,2.16,middle_80,middle_90
15945,0.94,middle_80,middle_90
15946,0.84,middle_80,middle_90
15947,1.0,middle_80,middle_90
15948,2.1,middle_80,middle_90
15949,2.3,middle_80,middle_90
15950,3.68,high_10,high_5
15951,0.48,low_10,middle_90
15952,1.02,middle_80,middle_90
15953,1.02,middle_80,middle_90
15954,1.72,middle_80,middle_90
15955,2.48,high_10,middle_90
15956,0.64,low_10,middle_90
15957,0.78,middle_80,middle_90
15958,0.96,middle_80,middle_90
15959,0.78,middle_80,middle_90
15960,1.9,middle_80,middle_90
15961,1.08,middle_80,middle_90
15962,1.98,middle_80,middle_90
15963,1.56,middle_80,middle_90
15964,1.18,middle_80,middle_90
15965,2.7,high_10,middle_90
15966,1.3,middle_80,middle_90
15967,2.26,middle_80,middle_90
15968,2.36,middle_80,middle_90
15969,1.52,middle_80,middle_90
15970,0.34,low_10,low_5
15971,1.8,middle_80,middle_90
15972,0.78,middle_80,middle_90
15973,1.24,middle_80,middle_90
15974,1.66,middle_80,middle_90
15975,1.04,middle_80,middle_90
15976,1.56,middle_80,middle_90
15977,0.6,low_10,middle_90
15978,1.18,middle_80,middle_90
15979,1.96,middle_80,middle_90
15980,0.84,middle_80,middle_90
15981,2.24,middle_80,middle_90
15982,1.98,middle_80,middle_90
15983,0.9,middle_80,middle_90
15984,1.6,middle_80,middle_90
15985,1.34,middle_80,middle_90
15986,2.12,middle_80,middle_90
15987,1.32,middle_80,middle_90
15988,1.52,middle_80,middle_90
15989,0.66,middle_80,middle_90
15990,1.04,middle_80,middle_90
15991,1.56,middle_80,middle_90
15992,0.72,middle_80,middle_90
15993,2.0,middle_80,middle_90
15994,1.68,middle_80,middle_90
15995,0.84,middle_80,middle_90
15996,0.54,low_10,middle_90
15997,1.28,middle_80,middle_90
15998,0.6,low_10,middle_90
15999,3.08,high_10,high_5
16000,0.86,middle_80,middle_90
16001,1.1,middle_80,middle_90
16002,3.1,high_10,high_5
16003,0.88,middle_80,middle_90
16004,2.2,middle_80,middle_90
16005,3.24,high_10,high_5
16006,1.94,middle_80,middle_90
16007,1.1,middle_80,middle_90
16008,1.98,middle_80,middle_90
16009,1.26,middle_80,middle_90
16010,4.3,high_10,high_5
16011,1.34,middle_80,middle_90
16012,0.14,low_10,low_5
16013,1.16,middle_80,middle_90
16014,0.96,middle_80,middle_90
16015,0.52,low_10,middle_90
16016,0.38,low_10,low_5
16017,1.3,middle_80,middle_90
16018,1.46,middle_80,middle_90
16019,2.06,middle_80,middle_90
16020,0.58,low_10,middle_90
16021,1.64,middle_80,middle_90
16022,1.16,middle_80,middle_90
16023,0.6,low_10,middle_90
16024,1.94,middle_80,middle_90
16025,1.34,middle_80,middle_90
16026,1.88,middle_80,middle_90
16027,1.0,middle_80,middle_90
16028,1.26,middle_80,middle_90
16029,0.96,middle_80,middle_90
16030,1.74,middle_80,middle_90
16031,2.0,middle_80,middle_90
16032,1.5,middle_80,middle_90
16033,3.64,high_10,high_5
16034,1.24,middle_80,middle_90
16035,2.0,middle_80,middle_90
16036,1.24,middle_80,middle_90
16037,1.42,middle_80,middle_90
16038,0.2,low_10,low_5
16039,1.48,middle_80,middle_90
16040,4.04,high_10,high_5
16041,1.46,middle_80,middle_90
16042,0.56,low_10,middle_90
16043,0.74,middle_80,middle_90
16044,2.16,middle_80,middle_90
16045,0.9,middle_80,middle_90
16046,1.8,middle_80,middle_90
16047,1.74,middle_80,middle_90
16048,0.74,middle_80,middle_90
16049,2.26,middle_80,middle_90
16050,1.84,middle_80,middle_90
16051,1.06,middle_80,middle_90
16052,1.44,middle_80,middle_90
16053,1.58,middle_80,middle_90
16054,2.92,high_10,high_5
16055,0.62,low_10,middle_90
16056,1.12,middle_80,middle_90
16057,1.3,middle_80,middle_90
16058,1.62,middle_80,middle_90
16059,0.72,middle_80,middle_90
16060,1.8,middle_80,middle_90
16061,0.76,middle_80,middle_90
16062,0.68,middle_80,middle_90
16063,1.64,middle_80,middle_90
16064,1.14,middle_80,middle_90
16065,0.68,middle_80,middle_90
16066,1.58,middle_80,middle_90
16067,1.7,middle_80,middle_90
16068,0.54,low_10,middle_90
16069,1.76,middle_80,middle_90
16070,1.58,middle_80,middle_90
16071,0.7,middle_80,middle_90
16072,0.18,low_10,low_5
16073,3.9,high_10,high_5
16074,1.36,middle_80,middle_90
16075,1.32,middle_80,middle_90
16076,1.86,middle_80,middle_90
16077,1.46,middle_80,middle_90
16078,1.6,middle_80,middle_90
16079,1.86,middle_80,middle_90
16080,0.78,middle_80,middle_90
16081,0.74,middle_80,middle_90
16082,1.36,middle_80,middle_90
16083,1.98,middle_80,middle_90
16084,0.46,low_10,low_5
16085,1.76,middle_80,middle_90
16086,1.84,middle_80,middle_90
16087,0.92,middle_80,middle_90
16088,1.78,middle_80,middle_90
16089,1.18,middle_80,middle_90
16090,1.94,middle_80,middle_90
16091,1.26,middle_80,middle_90
16092,1.54,middle_80,middle_90
16093,0.96,middle_80,middle_90
16094,1.78,middle_80,middle_90
16095,0.6,low_10,middle_90
16096,0.52,low_10,middle_90
16097,1.38,middle_80,middle_90
16098,1.92,middle_80,middle_90
16099,2.18,middle_80,middle_90
16100,1.44,middle_80,middle_90
16101,1.34,middle_80,middle_90
16102,1.08,middle_80,middle_90
16103,1.46,middle_80,middle_90
16104,0.68,middle_80,middle_90
16105,0.44,low_10,low_5
16106,1.58,middle_80,middle_90
16107,0.68,middle_80,middle_90
16108,1.24,middle_80,middle_90
16109,1.0,middle_80,middle_90
16110,1.16,middle_80,middle_90
16111,0.84,middle_80,middle_90
16112,1.14,middle_80,middle_90
16113,0.62,low_10,middle_90
16114,1.04,middle_80,middle_90
16115,1.1,middle_80,middle_90
16116,1.56,middle_80,middle_90
16117,3.54,high_10,high_5
16118,0.98,middle_80,middle_90
16119,1.38,middle_80,middle_90
16120,0.0,low_10,low_5
16121,0.98,middle_80,middle_90
16122,2.24,middle_80,middle_90
16123,1.76,middle_80,middle_90
16124,0.68,middle_80,middle_90
16125,1.36,middle_80,middle_90
16126,0.46,low_10,low_5
16127,1.76,middle_80,middle_90
16128,1.16,middle_80,middle_90
16129,1.4,middle_80,middle_90
16130,1.34,middle_80,middle_90
16131,1.1,middle_80,middle_90
16132,0.62,low_10,middle_90
16133,1.36,middle_80,middle_90
16134,1.12,middle_80,middle_90
16135,1.2,middle_80,middle_90
16136,4.78,high_10,high_5
16137,1.28,middle_80,middle_90
16138,1.36,middle_80,middle_90
16139,1.24,middle_80,middle_90
16140,1.98,middle_80,middle_90
16141,1.38,middle_80,middle_90
16142,1.0,middle_80,middle_90
16143,2.3,middle_80,middle_90
16144,2.1,middle_80,middle_90
16145,2.12,middle_80,middle_90
16146,2.46,high_10,middle_90
16147,0.26,low_10,low_5
16148,2.18,middle_80,middle_90
16149,1.78,middle_80,middle_90
16150,1.14,middle_80,middle_90
16151,1.92,middle_80,middle_90
16152,1.32,middle_80,middle_90
16153,1.18,middle_80,middle_90
16154,1.1,middle_80,middle_90
16155,0.52,low_10,middle_90
16156,2.46,high_10,middle_90
16157,0.98,middle_80,middle_90
16158,1.94,middle_80,middle_90
16159,1.24,middle_80,middle_90
16160,0.84,middle_80,middle_90
16161,1.34,middle_80,middle_90
16162,0.7,middle_80,middle_90
16163,1.04,middle_80,middle_90
16164,2.44,high_10,middle_90
16165,1.72,middle_80,middle_90
16166,1.86,middle_80,middle_90
16167,1.2,middle_80,middle_90
16168,1.58,middle_80,middle_90
16169,1.72,middle_80,middle_90
16170,1.56,middle_80,middle_90
16171,0.9,middle_80,middle_90
16172,1.46,middle_80,middle_90
16173,1.28,middle_80,middle_90
16174,1.38,middle_80,middle_90
16175,1.08,middle_80,middle_90
16176,0.74,middle_80,middle_90
16177,1.44,middle_80,middle_90
16178,1.14,middle_80,middle_90
16179,1.16,middle_80,middle_90
16180,2.3,middle_80,middle_90
16181,1.72,middle_80,middle_90
16182,1.98,middle_80,middle_90
16183,0.82,middle_80,middle_90
16184,2.82,high_10,middle_90
16185,0.42,low_10,low_5
16186,1.4,middle_80,middle_90
16187,1.42,middle_80,middle_90
16188,1.24,middle_80,middle_90
16189,1.72,middle_80,middle_90
16190,0.64,low_10,middle_90
16191,1.1,middle_80,middle_90
16192,1.1,middle_80,middle_90
16193,0.68,middle_80,middle_90
16194,2.54,high_10,middle_90
16195,3.06,high_10,high_5
16196,1.82,middle_80,middle_90
16197,1.3,middle_80,middle_90
16198,2.76,high_10,middle_90
16199,2.06,middle_80,middle_90
16200,1.68,middle_80,middle_90
16201,1.7,middle_80,middle_90
16202,2.72,high_10,middle_90
16203,0.4,low_10,low_5
16204,1.16,middle_80,middle_90
16205,0.84,middle_80,middle_90
16206,1.28,middle_80,middle_90
16207,1.64,middle_80,middle_90
16208,1.08,middle_80,middle_90
16209,2.04,middle_80,middle_90
16210,2.9,high_10,high_5
16211,0.8,middle_80,middle_90
16212,1.12,middle_80,middle_90
16213,0.5,low_10,middle_90
16214,0.14,low_10,low_5
16215,2.26,middle_80,middle_90
16216,3.78,high_10,high_5
16217,2.92,high_10,high_5
16218,2.02,middle_80,middle_90
16219,1.86,middle_80,middle_90
16220,2.88,high_10,high_5
16221,1.3,middle_80,middle_90
16222,1.88,middle_80,middle_90
16223,1.58,middle_80,middle_90
16224,1.2,middle_80,middle_90
16225,1.02,middle_80,middle_90
16226,1.22,middle_80,middle_90
16227,1.46,middle_80,middle_90
16228,0.34,low_10,low_5
16229,3.7,high_10,high_5
16230,2.48,high_10,middle_90
16231,1.34,middle_80,middle_90
16232,1.42,middle_80,middle_90
16233,0.98,middle_80,middle_90
16234,0.64,low_10,middle_90
16235,1.4,middle_80,middle_90
16236,2.44,high_10,middle_90
16237,0.68,middle_80,middle_90
16238,1.08,middle_80,middle_90
16239,1.16,middle_80,middle_90
16240,1.78,middle_80,middle_90
16241,2.02,middle_80,middle_90
16242,1.34,middle_80,middle_90
16243,1.74,middle_80,middle_90
16244,1.74,middle_80,middle_90
16245,1.62,middle_80,middle_90
16246,1.28,middle_80,middle_90
16247,0.22,low_10,low_5
16248,1.96,middle_80,middle_90
16249,0.32,low_10,low_5
16250,1.78,middle_80,middle_90
16251,0.82,middle_80,middle_90
16252,1.44,middle_80,middle_90
16253,2.14,middle_80,middle_90
16254,0.96,middle_80,middle_90
16255,1.24,middle_80,middle_90
16256,0.94,middle_80,middle_90
16257,1.0,middle_80,middle_90
16258,1.92,middle_80,middle_90
16259,1.06,middle_80,middle_90
16260,0.52,low_10,middle_90
16261,2.28,middle_80,middle_90
16262,1.44,middle_80,middle_90
16263,1.4,middle_80,middle_90
16264,1.16,middle_80,middle_90
16265,1.48,middle_80,middle_90
16266,2.22,middle_80,middle_90
16267,1.26,middle_80,middle_90
16268,0.32,low_10,low_5
16269,0.54,low_10,middle_90
16270,1.54,middle_80,middle_90
16271,0.32,low_10,low_5
16272,1.78,middle_80,middle_90
16273,0.68,middle_80,middle_90
16274,0.36,low_10,low_5
16275,-0.14,low_10,low_5
16276,1.0,middle_80,middle_90
16277,1.98,middle_80,middle_90
16278,1.42,middle_80,middle_90
16279,1.2,middle_80,middle_90
16280,1.06,middle_80,middle_90
16281,0.78,middle_80,middle_90
16282,1.08,middle_80,middle_90
16283,0.2,low_10,low_5
16284,1.4,middle_80,middle_90
16285,1.78,middle_80,middle_90
16286,1.16,middle_80,middle_90
16287,1.86,middle_80,middle_90
16288,1.78,middle_80,middle_90
16289,2.08,middle_80,middle_90
16290,2.86,high_10,middle_90
16291,1.64,middle_80,middle_90
16292,1.38,middle_80,middle_90
16293,1.52,middle_80,middle_90
16294,1.96,middle_80,middle_90
16295,2.48,high_10,middle_90
16296,3.36,high_10,high_5
16297,0.74,middle_80,middle_90
16298,1.82,middle_80,middle_90
16299,2.54,high_10,middle_90
16300,0.84,middle_80,middle_90
16301,1.08,middle_80,middle_90
16302,0.46,low_10,low_5
16303,1.2,middle_80,middle_90
16304,0.74,middle_80,middle_90
16305,1.9,middle_80,middle_90
16306,0.52,low_10,middle_90
16307,1.88,middle_80,middle_90
16308,0.44,low_10,low_5
16309,1.48,middle_80,middle_90
16310,1.12,middle_80,middle_90
16311,1.3,middle_80,middle_90
16312,1.5,middle_80,middle_90
16313,1.5,middle_80,middle_90
16314,2.86,high_10,middle_90
16315,2.22,middle_80,middle_90
16316,0.52,low_10,middle_90
16317,2.66,high_10,middle_90
16318,2.28,middle_80,middle_90
16319,0.62,low_10,middle_90
16320,1.1,middle_80,middle_90
16321,0.62,low_10,middle_90
16322,3.04,high_10,high_5
16323,1.16,middle_80,middle_90
16324,1.88,middle_80,middle_90
16325,2.54,high_10,middle_90
16326,0.94,middle_80,middle_90
16327,1.74,middle_80,middle_90
16328,1.9,middle_80,middle_90
16329,1.14,middle_80,middle_90
16330,1.52,middle_80,middle_90
16331,1.92,middle_80,middle_90
16332,2.02,middle_80,middle_90
16333,0.84,middle_80,middle_90
16334,1.12,middle_80,middle_90
16335,1.54,middle_80,middle_90
16336,1.0,middle_80,middle_90
16337,2.32,middle_80,middle_90
16338,1.08,middle_80,middle_90
16339,1.9,middle_80,middle_90
16340,1.8,middle_80,middle_90
16341,0.8,middle_80,middle_90
16342,1.72,middle_80,middle_90
16343,0.9,middle_80,middle_90
16344,1.1,middle_80,middle_90
16345,1.9,middle_80,middle_90
16346,1.36,middle_80,middle_90
16347,1.12,middle_80,middle_90
16348,0.0,low_10,low_5
16349,1.38,middle_80,middle_90
16350,0.42,low_10,low_5
16351,1.44,middle_80,middle_90
16352,0.66,middle_80,middle_90
16353,1.1,middle_80,middle_90
16354,0.58,low_10,middle_90
16355,1.58,middle_80,middle_90
16356,1.32,middle_80,middle_90
16357,0.54,low_10,middle_90
16358,1.16,middle_80,middle_90
16359,0.86,middle_80,middle_90
16360,3.74,high_10,high_5
16361,2.7,high_10,middle_90
16362,0.64,low_10,middle_90
16363,2.34,middle_80,middle_90
16364,0.18,low_10,low_5
16365,1.36,middle_80,middle_90
16366,0.82,middle_80,middle_90
16367,3.04,high_10,high_5
16368,0.9,middle_80,middle_90
16369,0.82,middle_80,middle_90
16370,2.34,middle_80,middle_90
16371,1.86,middle_80,middle_90
16372,1.66,middle_80,middle_90
16373,0.76,middle_80,middle_90
16374,1.32,middle_80,middle_90
16375,1.58,middle_80,middle_90
16376,1.26,middle_80,middle_90
16377,2.12,middle_80,middle_90
16378,2.82,high_10,middle_90
16379,3.28,high_10,high_5
16380,1.5,middle_80,middle_90
16381,1.64,middle_80,middle_90
16382,0.58,low_10,middle_90
16383,1.12,middle_80,middle_90
16384,1.48,middle_80,middle_90
16385,2.26,middle_80,middle_90
16386,1.24,middle_80,middle_90
16387,0.94,middle_80,middle_90
16388,1.54,middle_80,middle_90
16389,1.62,middle_80,middle_90
16390,1.42,middle_80,middle_90
16391,1.32,middle_80,middle_90
16392,1.6,middle_80,middle_90
16393,1.3,middle_80,middle_90
16394,2.06,middle_80,middle_90
16395,1.58,middle_80,middle_90
16396,2.0,middle_80,middle_90
16397,0.76,middle_80,middle_90
16398,1.58,middle_80,middle_90
16399,2.2,middle_80,middle_90
16400,1.96,middle_80,middle_90
16401,1.14,middle_80,middle_90
16402,2.0,middle_80,middle_90
16403,0.84,middle_80,middle_90
16404,2.98,high_10,high_5
16405,1.62,middle_80,middle_90
16406,1.74,middle_80,middle_90
16407,1.44,middle_80,middle_90
16408,1.86,middle_80,middle_90
16409,0.56,low_10,middle_90
16410,1.32,middle_80,middle_90
16411,1.82,middle_80,middle_90
16412,0.72,middle_80,middle_90
16413,1.28,middle_80,middle_90
16414,0.98,middle_80,middle_90
16415,1.24,middle_80,middle_90
16416,0.58,low_10,middle_90
16417,1.0,middle_80,middle_90
16418,2.78,high_10,middle_90
16419,0.78,middle_80,middle_90
16420,1.0,middle_80,middle_90
16421,2.6,high_10,middle_90
16422,0.6,low_10,middle_90
16423,1.0,middle_80,middle_90
16424,2.6,high_10,middle_90
16425,2.62,high_10,middle_90
16426,2.04,middle_80,middle_90
16427,0.96,middle_80,middle_90
16428,1.14,middle_80,middle_90
16429,2.22,middle_80,middle_90
16430,1.14,middle_80,middle_90
16431,1.04,middle_80,middle_90
16432,1.6,middle_80,middle_90
16433,1.52,middle_80,middle_90
16434,0.92,middle_80,middle_90
